Zsyn,YPqvW5fskRA,"[0, 1, 124, 317]",
VVyn,YQA6Wd2Kxx4,"[15, 1666]","[{'text': 'you', 'start': 23.32, 'duration': 2.06}, {'text': 'you', 'start': 44.67, 'duration': 2.06}, {'text': 'you', 'start': 75.78, 'duration': 2.06}, {'text': 'you', 'start': 111.73, 'duration': 2.06}, {'text': 'you', 'start': 146.319, 'duration': 2.06}, {'text': 'you', 'start': 166.15, 'duration': 2.059}]"
1myn,2bVnf4ikWmU,[314],
D5yn,2j3AGMKgVbY,"[0, 1, 63, 70, 125]","[{'text': 'after tough first round we were looking', 'start': 0.11, 'duration': 4.99}, {'text': 'to come back in the second round against', 'start': 3.75, 'duration': 4.069}, {'text': 'the Miami Heat', 'start': 5.1, 'duration': 2.719}, {'text': 'there were truly some amazing moments in', 'start': 10.36, 'duration': 4.62}, {'text': 'the first round but we knew that if we', 'start': 12.73, 'duration': 4.19}, {'text': 'got too complacent and too comfortable', 'start': 14.98, 'duration': 3.93}, {'text': ""wouldn't accomplish our goal of winning"", 'start': 16.92, 'duration': 4.35}, {'text': 'a championship', 'start': 18.91, 'duration': 2.36}, {'text': 'this was LeBrons one chance this was', 'start': 41.789, 'duration': 5.561}, {'text': 'LeBrons one chance to establish his', 'start': 45.609, 'duration': 3.45}, {'text': 'legacy in the city that he grew up in', 'start': 47.35, 'duration': 4.919}, {'text': 'the city that he loved and the city that', 'start': 49.059, 'duration': 5.671}, {'text': 'he played for when the final buzzer', 'start': 52.269, 'duration': 5.191}, {'text': 'sounds we walked back into this locker', 'start': 54.73, 'duration': 5.28}, {'text': 'room as champions or myths that never', 'start': 57.46, 'duration': 4.82}, {'text': 'work', 'start': 60.01, 'duration': 2.27}, {'text': 'last win against Verlander then Shane', 'start': 72.219, 'duration': 5.71}, {'text': ""Battier and it's Patterson and it before"", 'start': 75.59, 'duration': 45.209}, {'text': ""and then for the Cleveland Cavaliers I'm"", 'start': 77.929, 'duration': 44.73}, {'text': 'go ova bringing on another episode of my', 'start': 120.799, 'duration': 4.32}, {'text': 'LeBron James create a legend otherwise', 'start': 122.659, 'duration': 4.621}, {'text': ""known as we're all witnesses and this is"", 'start': 125.119, 'duration': 4.92}, {'text': 'Game one against the Miami Heat they', 'start': 127.28, 'duration': 5.789}, {'text': 'have Dwayne Wade and they oddly enough', 'start': 130.039, 'duration': 4.471}, {'text': ""have Shane Battier I think they'd gotten"", 'start': 133.069, 'duration': 3.301}, {'text': 'through trader through free agency they', 'start': 134.51, 'duration': 4.11}, {'text': ""have true holiday also so they've"", 'start': 136.37, 'duration': 4.619}, {'text': ""they've been kind of active in the trade"", 'start': 138.62, 'duration': 4.41}, {'text': 'market and the free agent market and', 'start': 140.989, 'duration': 3.15}, {'text': 'look at that ball movement right there', 'start': 143.03, 'duration': 2.88}, {'text': 'right off the bat in the first quarter', 'start': 144.139, 'duration': 3.69}, {'text': 'Antawn Jamison hitting that', 'start': 145.91, 'duration': 4.02}, {'text': 'three-pointer ricotta making it rain', 'start': 147.829, 'duration': 5.371}, {'text': 'from three this whole game and they they', 'start': 149.93, 'duration': 4.83}, {'text': 'were kind of stupid on defense that true', 'start': 153.2, 'duration': 3.36}, {'text': 'holiday gardening me in Shane Battier', 'start': 154.76, 'duration': 3.809}, {'text': 'which neither of them are capable of', 'start': 156.56, 'duration': 4.289}, {'text': ""guarding LeBron James so I don't know"", 'start': 158.569, 'duration': 4.17}, {'text': 'what they were thinking and I pretty', 'start': 160.849, 'duration': 3.42}, {'text': 'much just took him down low in the post', 'start': 162.739, 'duration': 3.511}, {'text': 'in the first quarter you know make', 'start': 164.269, 'duration': 4.171}, {'text': 'getting these easy layups and dunks and', 'start': 166.25, 'duration': 4.2}, {'text': ""things of that nature and they couldn't"", 'start': 168.44, 'duration': 4.409}, {'text': 'really do anything about it so we were', 'start': 170.45, 'duration': 3.899}, {'text': 'pushing the floor in the first quarter', 'start': 172.849, 'duration': 4.021}, {'text': 'driving kick as you can see right there', 'start': 174.349, 'duration': 4.531}, {'text': ""but uh Bell didn't want to take that"", 'start': 176.87, 'duration': 3.42}, {'text': 'shot for some reason even though his', 'start': 178.88, 'duration': 3.719}, {'text': 'three-point marksman and we get the shot', 'start': 180.29, 'duration': 3.84}, {'text': ""to go down over Shane Battier he's"", 'start': 182.599, 'duration': 2.941}, {'text': 'actually a pretty good perimeter', 'start': 184.13, 'duration': 3.99}, {'text': 'defender but we were kind of able to', 'start': 185.54, 'duration': 5.099}, {'text': 'exploit his his few faults that he does', 'start': 188.12, 'duration': 4.5}, {'text': 'have on defense when he you know went', 'start': 190.639, 'duration': 3.511}, {'text': 'for double teams and the post as he did', 'start': 192.62, 'duration': 4.229}, {'text': 'right there I was left open for for', 'start': 194.15, 'duration': 4.08}, {'text': 'jumpers that I was able to nail this', 'start': 196.849, 'duration': 3.12}, {'text': 'game other games I might not hit him but', 'start': 198.23, 'duration': 3.509}, {'text': ""this game I was there's the driving kick"", 'start': 199.969, 'duration': 3.701}, {'text': 'and this time Raja Bell is not afraid', 'start': 201.739, 'duration': 4.541}, {'text': 'get he makes it rain from three taking', 'start': 203.67, 'duration': 4.08}, {'text': 'our lead up tonight and only the first', 'start': 206.28, 'duration': 6.12}, {'text': ""quarter and I mean you can't really ask"", 'start': 207.75, 'duration': 6.66}, {'text': 'for anything more than you know for your', 'start': 212.4, 'duration': 3.809}, {'text': 'players to knock down the open shots', 'start': 214.41, 'duration': 3.21}, {'text': ""they're giving them and look at that"", 'start': 216.209, 'duration': 3.691}, {'text': 'dunk in transition we are pushing the', 'start': 217.62, 'duration': 4.83}, {'text': 'floor and oh my goodness put that shot', 'start': 219.9, 'duration': 5.07}, {'text': 'on a poster because that was a nice dunk', 'start': 222.45, 'duration': 4.17}, {'text': 'and in the second quarter with only a', 'start': 224.97, 'duration': 3.93}, {'text': ""minute to go we're up by 20 posting up"", 'start': 226.62, 'duration': 4.56}, {'text': 'Shane Battier and his defense does', 'start': 228.9, 'duration': 3.75}, {'text': ""nothing to us we're still going to hit"", 'start': 231.18, 'duration': 3.779}, {'text': 'the shot taking our lead up to 22 so a', 'start': 232.65, 'duration': 4.29}, {'text': 'half time we have 22 points one rebound', 'start': 234.959, 'duration': 4.681}, {'text': 'three assists a steal and only 2', 'start': 236.94, 'duration': 5.01}, {'text': ""turnovers and I've been getting a lot of"", 'start': 239.64, 'duration': 3.929}, {'text': 'comments recently talking about how i', 'start': 241.95, 'duration': 3.69}, {'text': 'take too many shots how LeBron takes too', 'start': 243.569, 'duration': 4.711}, {'text': 'many shots you know this and that but', 'start': 245.64, 'duration': 4.8}, {'text': 'LeBron only took 16 shots at halftime', 'start': 248.28, 'duration': 4.17}, {'text': ""not saying that that's the fewest amount"", 'start': 250.44, 'duration': 3.66}, {'text': ""but it's definitely not in the 40s or"", 'start': 252.45, 'duration': 3.93}, {'text': ""50s I mean it's definitely not on track"", 'start': 254.1, 'duration': 4.139}, {'text': 'to end up in the 40s or 50s at the end', 'start': 256.38, 'duration': 4.259}, {'text': 'of the game so kind of proud of that too', 'start': 258.239, 'duration': 3.81}, {'text': 'were shooting at a high percentage alone', 'start': 260.639, 'duration': 3.901}, {'text': ""for 16 and look at that shot we're"", 'start': 262.049, 'duration': 3.541}, {'text': ""getting to the foul line and we're"", 'start': 264.54, 'duration': 2.37}, {'text': 'actually knocking them down this game', 'start': 265.59, 'duration': 2.94}, {'text': 'pretty much everybody was in rhythm', 'start': 266.91, 'duration': 4.44}, {'text': 'everybody was doing with their job this', 'start': 268.53, 'duration': 5.28}, {'text': 'game and we are up by 20 in the third', 'start': 271.35, 'duration': 4.77}, {'text': 'quarter this game is never has never', 'start': 273.81, 'duration': 3.78}, {'text': ""been close so far let's see if we can"", 'start': 276.12, 'duration': 3.98}, {'text': ""keep that up it's Audrina so Gauss kiss"", 'start': 277.59, 'duration': 6.69}, {'text': 'ripping to holiday what that really just', 'start': 280.1, 'duration': 6.46}, {'text': ""happen I didn't even realize that when i"", 'start': 284.28, 'duration': 4.05}, {'text': ""was playing this game but we're just"", 'start': 286.56, 'duration': 4.32}, {'text': 'making it rain from three look at that', 'start': 288.33, 'duration': 4.89}, {'text': 'taking our lead up to 21 hitting all of', 'start': 290.88, 'duration': 4.77}, {'text': ""our three-point shots but it's not just"", 'start': 293.22, 'duration': 4.68}, {'text': ""us it's our teammates too and we're"", 'start': 295.65, 'duration': 4.11}, {'text': 'gonna give it into Anderson Varejao', 'start': 297.9, 'duration': 4.8}, {'text': 'Anderson Varejao was actually been kind', 'start': 299.76, 'duration': 4.61}, {'text': 'of mad about his amount of playing time', 'start': 302.7, 'duration': 5.13}, {'text': ""he's a he's a six man and I think he"", 'start': 304.37, 'duration': 5.89}, {'text': ""wants a starting job so he's kind of"", 'start': 307.83, 'duration': 3.6}, {'text': ""been pissed off and it's kind of"", 'start': 310.26, 'duration': 2.88}, {'text': 'effective it effected his play a little', 'start': 311.43, 'duration': 3.96}, {'text': 'bit his overalls dropped a little but it', 'start': 313.14, 'duration': 3.57}, {'text': ""doesn't really matter he still doing his"", 'start': 315.39, 'duration': 3.57}, {'text': 'thing and look at that court vision to', 'start': 316.71, 'duration': 6.45}, {'text': 'Raja Bell hitting the 3-pointer taking', 'start': 318.96, 'duration': 6.24}, {'text': 'our lead up to 25 this games pretty much', 'start': 323.16, 'duration': 4.11}, {'text': ""over and oh my goodness we're just"", 'start': 325.2, 'duration': 3.45}, {'text': 'rubbing salt in the wound hitting that', 'start': 327.27, 'duration': 4.709}, {'text': 'three-pointer and in the fourth quarter', 'start': 328.65, 'duration': 6.36}, {'text': ""it is 59 is 76 we're pretty much blowing"", 'start': 331.979, 'duration': 4.001}, {'text': 'out the Miami Heat', 'start': 335.01, 'duration': 4.21}, {'text': ""I'm just kind of ridiculous and oh my"", 'start': 335.98, 'duration': 5.22}, {'text': 'goodness who did I just dunk on was that', 'start': 339.22, 'duration': 3.81}, {'text': 'Shane Battier yeah i think it was Shane', 'start': 341.2, 'duration': 3.27}, {'text': ""Battier he's just getting abused this"", 'start': 343.03, 'duration': 3.63}, {'text': ""game he has four personals he's just"", 'start': 344.47, 'duration': 4.68}, {'text': 'getting fouled up getting dunked on', 'start': 346.66, 'duration': 5.7}, {'text': 'getting fade away shots in his face and', 'start': 349.15, 'duration': 5.88}, {'text': 'of course as usual these teams going', 'start': 352.36, 'duration': 4.23}, {'text': 'full court press mode way too early', 'start': 355.03, 'duration': 3.75}, {'text': 'given me easy layups easy dunks on the', 'start': 356.59, 'duration': 4.41}, {'text': ""other end y'all need to study the"", 'start': 358.78, 'duration': 3.99}, {'text': ""scouting reports y'all need to stay in"", 'start': 361.0, 'duration': 4.07}, {'text': 'the half-court defensive set because', 'start': 362.77, 'duration': 5.4}, {'text': 'this whole pushing the floor full court', 'start': 365.07, 'duration': 5.74}, {'text': 'press thing is not working out as i get', 'start': 368.17, 'duration': 5.7}, {'text': 'the n1 and we are pumped we can taste', 'start': 370.81, 'duration': 4.64}, {'text': 'blood we know the games almost over', 'start': 373.87, 'duration': 3.9}, {'text': 'pumping up the home crowd a little bit', 'start': 375.45, 'duration': 4.78}, {'text': 'up by 15 with six minutes to go in the', 'start': 377.77, 'duration': 4.26}, {'text': ""fourth and we're not going to miss our"", 'start': 380.23, 'duration': 3.12}, {'text': ""free throws because we're shooting nice"", 'start': 382.03, 'duration': 3.69}, {'text': 'from the free-throw line in this game so', 'start': 383.35, 'duration': 3.84}, {'text': 'with only a minute to go this is pretty', 'start': 385.72, 'duration': 4.14}, {'text': 'much the icing on the cake right here', 'start': 387.19, 'duration': 4.32}, {'text': 'posted up true holiday not much he can', 'start': 389.86, 'duration': 3.84}, {'text': 'do against LeBron giving it to hixson', 'start': 391.51, 'duration': 4.08}, {'text': 'calling for it back we get the pump fake', 'start': 393.7, 'duration': 4.35}, {'text': ""in the air and there's the poster people"", 'start': 395.59, 'duration': 6.12}, {'text': ""there's the game postie posterizing"", 'start': 398.05, 'duration': 6.45}, {'text': ""patrick patterson and that's pretty much"", 'start': 401.71, 'duration': 6.63}, {'text': 'the end of the game we win by 12 points', 'start': 404.5, 'duration': 5.55}, {'text': 'I think because JJ hickson hits this', 'start': 408.34, 'duration': 4.41}, {'text': 'layup and that my friends is the game', 'start': 410.05, 'duration': 5.97}, {'text': 'LeBron James gets the first victory in', 'start': 412.75, 'duration': 5.52}, {'text': 'this series at home against the Miami', 'start': 416.02, 'duration': 5.25}, {'text': 'Heat and what a victory it was pretty', 'start': 418.27, 'duration': 4.26}, {'text': 'much blew them out they only made it', 'start': 421.27, 'duration': 3.84}, {'text': ""close at the end and we're happy about"", 'start': 422.53, 'duration': 6.81}, {'text': ""this win couldn't have come at a more"", 'start': 425.11, 'duration': 6.66}, {'text': ""clutch time you really don't want to"", 'start': 429.34, 'duration': 3.99}, {'text': ""lose the first game in a series that's"", 'start': 431.77, 'duration': 3.99}, {'text': 'just a horrible horrible way to start up', 'start': 433.33, 'duration': 5.67}, {'text': 'the series and it usually leads to', 'start': 435.76, 'duration': 5.7}, {'text': 'getting knocked out so looking at the', 'start': 439.0, 'duration': 4.5}, {'text': 'box score lebron james finished with 52', 'start': 441.46, 'duration': 5.85}, {'text': 'points 7 rebounds and 7 assists and if', 'start': 443.5, 'duration': 5.16}, {'text': 'you enjoyed this video be sure to thumbs', 'start': 447.31, 'duration': 3.03}, {'text': ""it up thanks for watching y'all this has"", 'start': 448.66, 'duration': 4.17}, {'text': ""been MVA stay lavish I'm out of y'all"", 'start': 450.34, 'duration': 4.91}, {'text': 'deuces', 'start': 452.83, 'duration': 2.42}]"
Yvyn,Q2BE2ZcaTFk,"[6, 8]",
2Zyn,glojjRTDfkY,"[71, 152]",
KKyn,gnqb9NKr1W8,"[0, 1, 5, 1902]","[{'text': 'hi guys my name is Tish my welcome to my', 'start': 2.78, 'duration': 6.64}, {'text': 'channel - this video is gonna show you', 'start': 6.12, 'duration': 7.889}, {'text': 'some gameplay on pac-man - stage two', 'start': 9.42, 'duration': 9.27}, {'text': 'pack mouth and the missions 6 to 10 I', 'start': 14.009, 'duration': 7.641}, {'text': 'hope you enjoy', 'start': 18.69, 'duration': 2.96}, {'text': 'mission clear we done six to ten', 'start': 472.52, 'duration': 7.929}, {'text': 'missions on stage to part mouth cuz I', 'start': 476.34, 'duration': 7.47}, {'text': 'did a new stage looking for to play this', 'start': 480.449, 'duration': 6.0}, {'text': 'one hope you enjoy it is gameplay thumbs', 'start': 483.81, 'duration': 4.71}, {'text': 'up on this video and if you liked', 'start': 486.449, 'duration': 8.121}, {'text': 'subscribe for new videos thank you', 'start': 488.52, 'duration': 6.05}]"
h6yn,gvg6e3vUDoU,"[2, 7, 17, 129, 174, 361]",
34yn,mnZL-cYL6WQ,"[24, 74, 131, 209]",
Gwyn,mnxEbbnWlv4,"[2, 45, 51, 56, 77]",
ndyn,ogFOgepgRUE,"[2, 7, 83, 541]",
mdyn,oiwh8Vu17Wg,"[2, 7, 531, 2532]",
n8yn,khUFdq1tk38,"[2, 7, 116, 573, 2074]",
HByn,cqLL3mgAz4w,[14],
Vpyn,d2_j0M3KQ40,[14],
RRyn,,"[3, 4, 13, 33]",
8myn,LGtIr2AxYOg,"[15, 18, 59, 178, 2985]",
1Uyn,LHrvfbr-3jU,"[4, 9, 10, 34]",
cJyn,M2TVlgrfB_k,"[0, 12]",
jbyn,M4q5gYMdXdA,"[0, 1, 63, 203, 822, 2638, 3295]",
wmyn,M9N6xay71EQ,[1],
9Lyn,,"[50, 493]",
Aayn,14LfXd8nAh8,"[0, 1, 467, 484, 1832]",
A6yn,17aCtylyrN8,"[39, 156, 207, 827, 2468]","[{'text': ""starting off with the makeup I'm getting"", 'start': 11.09, 'duration': 5.289}, {'text': ""my hair out of my face first I'm using a"", 'start': 13.139, 'duration': 4.65}, {'text': 'primer and this is the benefit stay', 'start': 16.379, 'duration': 3.361}, {'text': ""flawless 15-hour primer and I'm applying"", 'start': 17.789, 'duration': 4.021}, {'text': 'this all over my face so my makeup stays', 'start': 19.74, 'duration': 6.629}, {'text': ""on all day and just blending it in I'm"", 'start': 21.81, 'duration': 6.389}, {'text': 'starting off by using a foundation', 'start': 26.369, 'duration': 3.631}, {'text': ""that's a couple shades lighter than my"", 'start': 28.199, 'duration': 4.2}, {'text': 'own skin tone to really give that sort', 'start': 30.0, 'duration': 4.14}, {'text': ""of a dead effect and I'm putting three"", 'start': 32.399, 'duration': 3.66}, {'text': 'pups onto my hand and blending it in', 'start': 34.14, 'duration': 3.84}, {'text': ""with a Beauty Blender sponge and I'm"", 'start': 36.059, 'duration': 4.02}, {'text': 'also blending it down to my neck so', 'start': 37.98, 'duration': 5.899}, {'text': ""there isn't a huge color difference"", 'start': 40.079, 'duration': 3.8}, {'text': 'and since we want absolutely no color on', 'start': 44.4, 'duration': 5.26}, {'text': ""her face I'm also applying the"", 'start': 48.4, 'duration': 5.01}, {'text': 'foundation on my lips to set my makeup', 'start': 49.66, 'duration': 5.46}, {'text': ""I'm using a translucent powder and this"", 'start': 53.41, 'duration': 3.0}, {'text': ""one's for makeup forever and I'm"", 'start': 55.12, 'duration': 3.36}, {'text': 'blending that into my skin with a kabuki', 'start': 56.41, 'duration': 6.49}, {'text': 'brush to have a very matte dead finish', 'start': 58.48, 'duration': 6.25}, {'text': ""to start off the eye look I'm using a"", 'start': 62.9, 'duration': 3.42}, {'text': ""primer and this one's from urban decay"", 'start': 64.73, 'duration': 3.15}, {'text': ""and I'm just applying this all over my"", 'start': 66.32, 'duration': 7.29}, {'text': ""eyelid and also under my eyes I'm using"", 'start': 67.88, 'duration': 7.74}, {'text': 'a matte black shadow and applying this', 'start': 73.61, 'duration': 3.75}, {'text': 'with a flat foundation brush under my', 'start': 75.62, 'duration': 3.45}, {'text': 'eye socket where my under eye circles', 'start': 77.36, 'duration': 3.54}, {'text': ""would be and I'm disciplining a couple"", 'start': 79.07, 'duration': 3.33}, {'text': 'of layers of this to give the illusion', 'start': 80.9, 'duration': 4.04}, {'text': 'of me being really really tired and', 'start': 82.4, 'duration': 5.54}, {'text': 'non-emotional', 'start': 84.94, 'duration': 3.0}, {'text': ""next I'm taking a deep purple color and"", 'start': 88.34, 'duration': 4.72}, {'text': 'applying this all over my eyelid and', 'start': 91.2, 'duration': 3.6}, {'text': 'really packing it on and moving it up', 'start': 93.06, 'duration': 5.19}, {'text': ""into the crease and any excess color I'm"", 'start': 94.8, 'duration': 4.98}, {'text': 'applying on the outer corners of my eye', 'start': 98.25, 'duration': 4.88}, {'text': 'and under my eye', 'start': 99.78, 'duration': 3.35}, {'text': ""now I'm taking both the black and the"", 'start': 104.48, 'duration': 4.06}, {'text': 'purple shadow and loading it up on a', 'start': 107.07, 'duration': 3.27}, {'text': ""contour brush and I'm just brushing this"", 'start': 108.54, 'duration': 3.57}, {'text': 'all over my eye socket to deepen up the', 'start': 110.34, 'duration': 5.94}, {'text': ""look now I'm just taking a black eye"", 'start': 112.11, 'duration': 6.84}, {'text': 'liner and lining my waterline and my', 'start': 116.28, 'duration': 7.71}, {'text': 'tight line filling in your brows is', 'start': 118.95, 'duration': 7.38}, {'text': ""optional but I'm just applying a clear"", 'start': 123.99, 'duration': 5.43}, {'text': 'mascara to set them and now the eyelid', 'start': 126.33, 'duration': 4.76}, {'text': 'is complete', 'start': 129.42, 'duration': 3.81}, {'text': 'instead of contouring which will warm', 'start': 131.09, 'duration': 4.119}, {'text': ""your face I'm taking that same matte box"", 'start': 133.23, 'duration': 3.72}, {'text': 'shadow and applying this into the', 'start': 135.209, 'duration': 5.421}, {'text': 'hollows of my cheeks and blending it out', 'start': 136.95, 'duration': 6.18}, {'text': 'also drawing a line down from my', 'start': 140.63, 'duration': 4.51}, {'text': 'cheekbones to really give my face a more', 'start': 143.13, 'duration': 6.02}, {'text': 'skeletal look and also blending that in', 'start': 145.14, 'duration': 8.13}, {'text': 'and also to make my neck appear more', 'start': 149.15, 'duration': 6.52}, {'text': ""boney and skinny I'm drawing a line down"", 'start': 153.27, 'duration': 4.92}, {'text': ""from my jaw and I'm also contouring my"", 'start': 155.67, 'duration': 7.77}, {'text': ""collarbone and now for the wound you're"", 'start': 158.19, 'duration': 6.6}, {'text': 'going to want to decide where you want', 'start': 163.44, 'duration': 3.78}, {'text': 'it to be and just apply liquid latex in', 'start': 164.79, 'duration': 4.919}, {'text': ""that area or Elmer's glue which I have"", 'start': 167.22, 'duration': 5.04}, {'text': 'it and have liquid latex and then I put', 'start': 169.709, 'duration': 4.651}, {'text': 'a piece of tissue over it or you can use', 'start': 172.26, 'duration': 3.93}, {'text': 'toilet paper if for some reason you', 'start': 174.36, 'duration': 3.72}, {'text': ""don't have tissue basically putting that"", 'start': 176.19, 'duration': 4.109}, {'text': 'there and then I layered a top more', 'start': 178.08, 'duration': 4.29}, {'text': 'tissue until I was happy with the', 'start': 180.299, 'duration': 4.201}, {'text': 'thickness of the wound and then to', 'start': 182.37, 'duration': 3.839}, {'text': 'finish it off I just applied some fake', 'start': 184.5, 'duration': 3.95}, {'text': 'blood', 'start': 186.209, 'duration': 2.241}, {'text': 'and then I applied some black eyeshadow', 'start': 197.07, 'duration': 8.35}, {'text': 'to my lips to finish off the look I', 'start': 199.27, 'duration': 7.95}, {'text': 'applied some red lip gloss in the center', 'start': 205.42, 'duration': 3.54}, {'text': 'of my lips and also some drips of blood', 'start': 207.22, 'duration': 6.63}, {'text': 'down the side of my mouth and that is it', 'start': 208.96, 'duration': 7.05}, {'text': ""for the makeup it's pretty creepy if I"", 'start': 213.85, 'duration': 3.36}, {'text': 'do say so myself', 'start': 216.01, 'duration': 4.71}, {'text': 'and not to start off the costume I just', 'start': 217.21, 'duration': 5.52}, {'text': 'use a plain grey shirt or you can use', 'start': 220.72, 'duration': 3.66}, {'text': 'whatever color you want to try to make', 'start': 222.73, 'duration': 3.3}, {'text': 'it neutral and some leggings from', 'start': 224.38, 'duration': 3.75}, {'text': 'forever 21 for like five bucks and I', 'start': 226.03, 'duration': 4.56}, {'text': 'just cut off the sleeves of the shirt', 'start': 228.13, 'duration': 6.78}, {'text': 'and I use one of those heel scrub things', 'start': 230.59, 'duration': 6.72}, {'text': 'to make the edges really frayed and like', 'start': 234.91, 'duration': 5.01}, {'text': 'full of holes if you can like see that I', 'start': 237.31, 'duration': 5.13}, {'text': 'cut off the other sleeve and did the', 'start': 239.92, 'duration': 5.73}, {'text': 'same and to give this shirt a more', 'start': 242.44, 'duration': 6.71}, {'text': 'frayed look I cut off the collar', 'start': 245.65, 'duration': 3.5}, {'text': 'and then I went at it with the heel', 'start': 252.38, 'duration': 4.99}, {'text': ""scrubber and if you don't have a heel"", 'start': 255.69, 'duration': 6.299}, {'text': 'scrubber a nail file works as well then', 'start': 257.37, 'duration': 6.42}, {'text': 'I just took my scissors and cut a couple', 'start': 261.989, 'duration': 3.721}, {'text': 'of holes and the shirt and the leggings', 'start': 263.79, 'duration': 5.4}, {'text': 'just to kind of give it a more old and', 'start': 265.71, 'duration': 5.04}, {'text': 'sort of frayed look and I also cut off', 'start': 269.19, 'duration': 9.45}, {'text': ""the bottom of the shirt and then I'm"", 'start': 270.75, 'duration': 9.9}, {'text': 'just pouring some fake blood onto a', 'start': 278.64, 'duration': 4.38}, {'text': 'spoon and kind of just blathering it', 'start': 280.65, 'duration': 4.62}, {'text': ""onto my shirt and the leggings and I'm"", 'start': 283.02, 'duration': 4.53}, {'text': 'smudging it and with my fingers and so', 'start': 285.27, 'duration': 3.99}, {'text': ""I'm just kind of leaving as splatters"", 'start': 287.55, 'duration': 4.44}, {'text': ""and then I'm taking the lighter and kind"", 'start': 289.26, 'duration': 4.74}, {'text': 'of burning the edges of the shirt to', 'start': 291.99, 'duration': 3.84}, {'text': 'give it a more distressed look and', 'start': 294.0, 'duration': 3.3}, {'text': 'definitely have an adult help you with', 'start': 295.83, 'duration': 3.03}, {'text': ""this this is a fire hazard and I'm"", 'start': 297.3, 'duration': 3.42}, {'text': 'putting fake blood on the holes of my', 'start': 298.86, 'duration': 3.93}, {'text': 'leggings and I wore converse with this', 'start': 300.72, 'duration': 3.66}, {'text': 'costume because I thought it kind of fit', 'start': 302.79, 'duration': 3.09}, {'text': 'but you can wear whatever shoes you want', 'start': 304.38, 'duration': 4.8}, {'text': 'and that is the finished costume if we', 'start': 305.88, 'duration': 5.04}, {'text': 'guys enjoyed if you did please thumbs up', 'start': 309.18, 'duration': 3.27}, {'text': ""and subscribe and I'll see you in my"", 'start': 310.92, 'duration': 4.22}, {'text': 'next video bye', 'start': 312.45, 'duration': 2.69}]"
kZyn,1GpXnOiWPM8,"[2, 2476, 3410]",
ptyn,lU0R3R0zY7g,"[88, 307, 313, 497]",
