76kZ,PZbCKZvS_D8,"[64, 113, 119, 186, 425]",
zEkZ,Pcmz5b0dOhw,[551],
6okZ,5vG1x2aeR44,"[0, 874]",
HnkZ,5vwAGyD9yZY,"[11, 20, 22, 29, 173, 1792]","[{'text': ""are you filming you didn't say actually"", 'start': 1.34, 'duration': 5.68}, {'text': ""what's up internet welcome to handle it"", 'start': 4.52, 'duration': 4.84}, {'text': ""today we're making bacon jam so it's"", 'start': 7.02, 'duration': 4.35}, {'text': 'kind of like Space Jam starring Michael', 'start': 9.36, 'duration': 5.34}, {'text': ""Jordan except it's bacon jam starring me"", 'start': 11.37, 'duration': 5.07}, {'text': 'anyways pause the screen right here', 'start': 14.7, 'duration': 3.15}, {'text': ""here's all the ingredients that you're"", 'start': 16.44, 'duration': 3.33}, {'text': ""gonna need here's all the tools that you"", 'start': 17.85, 'duration': 4.14}, {'text': 'will need and in a few moments from now', 'start': 19.77, 'duration': 4.41}, {'text': 'all of your bacon jam dreams will come', 'start': 21.99, 'duration': 2.91}, {'text': 'true', 'start': 24.18, 'duration': 2.4}, {'text': ""come on a journey with me let's do it"", 'start': 24.9, 'duration': 4.17}, {'text': ""come on come with me step alone we're"", 'start': 26.58, 'duration': 3.689}, {'text': 'gonna be chopping your bacon at the', 'start': 29.07, 'duration': 3.299}, {'text': 'small bits we got our Black Label cherry', 'start': 30.269, 'duration': 3.45}, {'text': ""wood goodness over here we're using"", 'start': 32.369, 'duration': 3.751}, {'text': ""cherry wood bacon hop and bacon that's"", 'start': 33.719, 'duration': 7.741}, {'text': 'what we do fire here alright so we', 'start': 36.12, 'duration': 7.56}, {'text': 'chopped up our bacon into small bits put', 'start': 41.46, 'duration': 4.65}, {'text': ""it in our pot over here and we're gonna"", 'start': 43.68, 'duration': 5.25}, {'text': 'put it on medium high heat like that', 'start': 46.11, 'duration': 3.96}, {'text': ""let's believe I'm gonna take one of"", 'start': 48.93, 'duration': 2.55}, {'text': 'these things and touch the bacon a whole', 'start': 50.07, 'duration': 3.03}, {'text': 'bunch this black a little cherry wood', 'start': 51.48, 'duration': 4.5}, {'text': 'pig country Josh please come chop these', 'start': 53.1, 'duration': 6.959}, {'text': 'onions thank you back up and get his', 'start': 55.98, 'duration': 4.59}, {'text': 'face', 'start': 60.059, 'duration': 7.411}, {'text': 'people love that face thanks dawg amen', 'start': 60.57, 'duration': 8.22}, {'text': ""really appreciate that you know I'm"", 'start': 67.47, 'duration': 2.64}, {'text': 'petrified of knives I know good luck', 'start': 68.79, 'duration': 1.74}, {'text': 'okay', 'start': 70.11, 'duration': 2.34}, {'text': 'take care well sucks for you guys that', 'start': 70.53, 'duration': 9.479}, {'text': ""smell-o-vision isn't invented yet cuz so"", 'start': 72.45, 'duration': 9.89}, {'text': 'nineties wrestling reference for all the', 'start': 80.009, 'duration': 4.711}, {'text': 'little boys out there that looked up to', 'start': 82.34, 'duration': 4.45}, {'text': 'Google does the lyric it you see that', 'start': 84.72, 'duration': 4.32}, {'text': 'yeah so extract the bacon keep the', 'start': 86.79, 'duration': 3.96}, {'text': 'grease inside you take a moment right', 'start': 89.04, 'duration': 4.02}, {'text': 'here to appreciate some premium bacon', 'start': 90.75, 'duration': 3.659}, {'text': 'you got that premium drip right there', 'start': 93.06, 'duration': 3.269}, {'text': ""I'm gonna take these onions takes a"", 'start': 94.409, 'duration': 2.881}, {'text': ""little while until they're translucent"", 'start': 96.329, 'duration': 3.0}, {'text': ""once they're translucent best believe"", 'start': 97.29, 'duration': 3.78}, {'text': ""we're gonna shut it down all right now"", 'start': 99.329, 'duration': 2.97}, {'text': ""we're gonna take our ingredients right"", 'start': 101.07, 'duration': 3.81}, {'text': 'here like these uh these apples these', 'start': 102.299, 'duration': 4.231}, {'text': 'apple pie fillings you can use any pie', 'start': 104.88, 'duration': 3.15}, {'text': ""fillings you want cherry pie I don't"", 'start': 106.53, 'duration': 3.81}, {'text': ""come it's your life put tobacco in there"", 'start': 108.03, 'duration': 4.26}, {'text': 'if you want to but we use apple pie', 'start': 110.34, 'duration': 6.12}, {'text': 'filling this is what cooking looks like', 'start': 112.29, 'duration': 7.13}, {'text': ""in a man's kitchen"", 'start': 116.46, 'duration': 2.96}, {'text': 'your water over here and this little', 'start': 120.22, 'duration': 7.989}, {'text': ""brown sugar snowball like that and we're"", 'start': 124.52, 'duration': 5.299}, {'text': 'gonna hold on this vinegar for now', 'start': 128.209, 'duration': 4.831}, {'text': ""where's my bacon at right here thick cut"", 'start': 129.819, 'duration': 7.721}, {'text': ""for your butt it's begging to be jammed"", 'start': 133.04, 'duration': 6.449}, {'text': 'alright so this has been on for about 20', 'start': 137.54, 'duration': 2.31}, {'text': 'minutes', 'start': 139.489, 'duration': 1.921}, {'text': 'all the flavors has marinated together', 'start': 139.85, 'duration': 3.96}, {'text': ""who gives we're gonna take this vinegar"", 'start': 141.41, 'duration': 4.44}, {'text': 'right now add that in there mix it', 'start': 143.81, 'duration': 3.33}, {'text': ""around and we're gonna put it back on"", 'start': 145.85, 'duration': 4.79}, {'text': 'the heat for a few more minutes', 'start': 147.14, 'duration': 3.5}, {'text': ""well that's 20 minutes of the vinegar"", 'start': 150.7, 'duration': 5.71}, {'text': 'and all that jazz doing all the science', 'start': 153.92, 'duration': 3.99}, {'text': 'cooking that the stuff does so that it', 'start': 156.41, 'duration': 3.09}, {'text': ""tastes good in your mouth look what I'm"", 'start': 157.91, 'duration': 9.54}, {'text': ""doing now we're gonna blend this until"", 'start': 159.5, 'duration': 11.959}, {'text': 'it has a nice Jam like consistency', 'start': 167.45, 'duration': 4.009}, {'text': '[Music]', 'start': 172.55, 'duration': 3.979}, {'text': 'pop this cherry wood bacon jam into the', 'start': 178.71, 'duration': 9.52}, {'text': ""fridge overnight and jam session oh it's"", 'start': 181.66, 'duration': 9.27}, {'text': 'ready because I did it last night like', 'start': 188.23, 'duration': 6.11}, {'text': 'some responsible adults with real jobs', 'start': 190.93, 'duration': 6.6}, {'text': ""prepare so here's our bacon jam we made"", 'start': 194.34, 'duration': 5.11}, {'text': 'it with Hormel thick cut cherry wood', 'start': 197.53, 'duration': 4.26}, {'text': 'bacon we used some apple pie filling you', 'start': 199.45, 'duration': 3.81}, {'text': 'can use cherry pie filling if you want', 'start': 201.79, 'duration': 3.48}, {'text': 'to have like some cherry consistency', 'start': 203.26, 'duration': 3.33}, {'text': 'theme to your jam', 'start': 205.27, 'duration': 3.24}, {'text': 'whatever manage your life we do recipes', 'start': 206.59, 'duration': 4.05}, {'text': 'every single week make sure you like', 'start': 208.51, 'duration': 4.83}, {'text': 'favorite share subscribe all the social', 'start': 210.64, 'duration': 4.34}, {'text': 'networking jazz', 'start': 213.34, 'duration': 17.299}, {'text': '[Music]', 'start': 214.98, 'duration': 15.659}, {'text': '[Music]', 'start': 239.21, 'duration': 3.519}]"
kckZ,5xtJEARFXJs,"[9, 10, 37]",
z9kZ,60QmZz5_4fM,"[52, 70]",
HtkZ,,"[31, 40, 47, 57, 117]",
ImkZ,sn9HA2foIGU,"[5, 244, 292]",
w9kZ,sqzvU7IUK2I,[308],
FtkZ,vCwUbR6qoo0,[2083],
1HkZ,,"[2, 7]",
2GkZ,6ZBhiVv29aQ,"[188, 594]",
TWkZ,6_qCuoq47Gg,"[1, 19, 48]",
VYkZ,6k2du7eeCw4,"[3, 4, 6, 9, 10, 34, 278]",
RTkZ,ehNa8LXMCu4,[179],
vSkZ,,[343],
mAkZ,atgkCF5Pvsk,"[261, 1348]",
yTkZ,ay-4_CU5zq4,[3],
pmkZ,,[41],
fHkZ,azVDFH9A194,[885],
IbkZ,b0zGIvzP5mU,[476],
VOkZ,b7EeIMnLSaM,"[192, 230]","[{'text': 'hey whats up guys its 360 mods and hacks', 'start': 0.0, 'duration': 5.16}, {'text': ""here and today i'm gonna be releasing my"", 'start': 2.429, 'duration': 5.0}, {'text': ""drift line because like it's pointed and"", 'start': 5.16, 'duration': 4.89}, {'text': ""when i play GTA so I don't really care"", 'start': 7.429, 'duration': 5.111}, {'text': ""that much but yeah i'm gonna go ahead"", 'start': 10.05, 'duration': 3.99}, {'text': 'and release it to the public all right', 'start': 12.54, 'duration': 4.38}, {'text': 'um you can download one of two things', 'start': 14.04, 'duration': 6.78}, {'text': 'the handling file or the dlc it depends', 'start': 16.92, 'duration': 6.39}, {'text': 'if you want to keep if you want to keep', 'start': 20.82, 'duration': 4.89}, {'text': 'all your mods and what you do is', 'start': 23.31, 'duration': 6.27}, {'text': 'you go into open IV and the mod tools', 'start': 25.71, 'duration': 5.25}, {'text': ""i'll put a link in the description for"", 'start': 29.58, 'duration': 7.71}, {'text': 'all this I and then you open your DLC', 'start': 30.96, 'duration': 9.08}, {'text': 'right there', 'start': 37.29, 'duration': 2.75}, {'text': 'I think like yes go to common data and', 'start': 46.88, 'duration': 9.48}, {'text': 'then go to hand out that and click place', 'start': 53.27, 'duration': 8.4}, {'text': 'and then go find your hand dot dot open', 'start': 56.36, 'duration': 7.74}, {'text': ""and then it'll do it and then you just"", 'start': 61.67, 'duration': 6.12}, {'text': 'click file exit right but um then if you', 'start': 64.1, 'duration': 6.38}, {'text': 'want to do the dlc you have to go to', 'start': 67.79, 'duration': 7.91}, {'text': 'miss you you do xbox back up creating', 'start': 70.48, 'duration': 5.22}, {'text': 'I imagebrowser it ya did it kind of fast', 'start': 80.3, 'duration': 6.72}, {'text': 'k go to image tools imagebrowser file', 'start': 83.57, 'duration': 7.74}, {'text': 'open image file and then I saved mine', 'start': 87.02, 'duration': 8.94}, {'text': ""okay okay so this is your ISO it's about"", 'start': 91.31, 'duration': 8.73}, {'text': 'seven gigs 7.6 gigs got open that up', 'start': 95.96, 'duration': 11.07}, {'text': 'ready dlc 2 dlc replace and then I guess', 'start': 100.04, 'duration': 10.8}, {'text': 'yeah go find your DLC and then yeah this', 'start': 107.03, 'duration': 6.27}, {'text': ""is a pretty jacked up iso but it'll go"", 'start': 110.84, 'duration': 4.13}, {'text': ""in just wait you'll see a little"", 'start': 113.3, 'duration': 5.19}, {'text': 'progress bar right here alright so yeah', 'start': 114.97, 'duration': 6.64}, {'text': ""that's it and just before you try to"", 'start': 118.49, 'duration': 4.98}, {'text': 'steal the line and go put it all up on', 'start': 121.61, 'duration': 4.2}, {'text': 'seven cents in Game touch and think', 'start': 123.47, 'duration': 4.41}, {'text': 'think who actually gave it to you you', 'start': 125.81, 'duration': 4.71}, {'text': 'know I mean I will ya go and have fun', 'start': 127.88, 'duration': 5.64}, {'text': 'and GTA out even more than it is so', 'start': 130.52, 'duration': 5.51}, {'text': 'peace', 'start': 133.52, 'duration': 2.51}]"
HrkZ,zKwqX-m8wEQ,"[0, 42, 306]","[{'text': 'what is up guys Jake from one hive on', 'start': 9.679, 'duration': 5.651}, {'text': 'the hitchhiking road again and I have', 'start': 12.9, 'duration': 6.03}, {'text': 'landed over a boom house of Zod and if', 'start': 15.33, 'duration': 5.789}, {'text': ""you guys don't know about it yet I don't"", 'start': 18.93, 'duration': 3.599}, {'text': 'know what to tell you besides go check', 'start': 21.119, 'duration': 3.99}, {'text': 'it out clash of clans podcast calm I', 'start': 22.529, 'duration': 4.74}, {'text': 'mean you get it on iTunes on the Google', 'start': 25.109, 'duration': 6.601}, {'text': 'whatever that is Scotty boneyard boaz', 'start': 27.269, 'duration': 6.391}, {'text': 'all these guys just talking about clash', 'start': 31.71, 'duration': 4.17}, {'text': 'of clans the game we love so you know', 'start': 33.66, 'duration': 3.66}, {'text': ""when you're driving to work or working"", 'start': 35.88, 'duration': 3.54}, {'text': ""out or whatever you're doing you know"", 'start': 37.32, 'duration': 4.079}, {'text': 'pop it on your iPhone listen to it it', 'start': 39.42, 'duration': 5.369}, {'text': ""just it's interesting stuff fun talking"", 'start': 41.399, 'duration': 5.16}, {'text': 'they have interviews I was a guest on', 'start': 44.789, 'duration': 4.381}, {'text': 'one of the bow as its interviews all', 'start': 46.559, 'duration': 4.081}, {'text': 'kinds of stuff so just go check it out', 'start': 49.17, 'duration': 4.11}, {'text': ""it's awesome and not to mention these"", 'start': 50.64, 'duration': 5.64}, {'text': ""guys aren't too shabby or check them out"", 'start': 53.28, 'duration': 5.4}, {'text': 'look at their last war here against true', 'start': 56.28, 'duration': 7.29}, {'text': 'blade I mean devastation two stars two', 'start': 58.68, 'duration': 6.809}, {'text': 'stars away from a perfect war I mean', 'start': 63.57, 'duration': 4.979}, {'text': 'just crushed every base they had so', 'start': 65.489, 'duration': 5.88}, {'text': 'really nice job to all the guys at house', 'start': 68.549, 'duration': 4.5}, {'text': ""of saud and not to mention they're cool"", 'start': 71.369, 'duration': 3.18}, {'text': ""guys I mean they just you know I've been"", 'start': 73.049, 'duration': 3.0}, {'text': 'here hanging out for a while because', 'start': 74.549, 'duration': 4.471}, {'text': ""they only war I think it's 22 days a"", 'start': 76.049, 'duration': 5.281}, {'text': ""week yeah two days a week so I've been"", 'start': 79.02, 'duration': 3.72}, {'text': 'hanging out just waiting on some replays', 'start': 81.33, 'duration': 3.39}, {'text': 'after though I was coming to record and', 'start': 82.74, 'duration': 3.51}, {'text': 'the maintenance break debris place got', 'start': 84.72, 'duration': 3.539}, {'text': ""wiped so I've just been hanging out and"", 'start': 86.25, 'duration': 4.56}, {'text': ""they're awesome just laid back but you"", 'start': 88.259, 'duration': 4.47}, {'text': 'know talking about strats talking about', 'start': 90.81, 'duration': 3.21}, {'text': ""their attacks things like that it's just"", 'start': 92.729, 'duration': 3.18}, {'text': ""really cool let's check out some of"", 'start': 94.02, 'duration': 3.36}, {'text': ""their awesome attacks let's look at"", 'start': 95.909, 'duration': 5.85}, {'text': 'Brock taking on their number 4 I get', 'start': 97.38, 'duration': 8.39}, {'text': 'asked a lot about what do you do when', 'start': 101.759, 'duration': 6.331}, {'text': ""you're doing a lot in attack and there's"", 'start': 105.77, 'duration': 4.629}, {'text': 'a dragon in the clan castle ask all the', 'start': 108.09, 'duration': 5.669}, {'text': 'time here you go he sends a few hogs and', 'start': 110.399, 'duration': 5.551}, {'text': 'takes out an air defense since in a few', 'start': 113.759, 'duration': 3.75}, {'text': 'more over here yet alluring boom there', 'start': 115.95, 'duration': 5.19}, {'text': 'it is dragon and clan castle no need to', 'start': 117.509, 'duration': 6.331}, {'text': 'panic simply drag it up towards the', 'start': 121.14, 'duration': 3.99}, {'text': ""Queen where you're planning on making"", 'start': 123.84, 'duration': 3.419}, {'text': ""your entry will you're planning on"", 'start': 125.13, 'duration': 4.71}, {'text': 'taking her out with your kill squad and', 'start': 127.259, 'duration': 4.181}, {'text': 'your', 'start': 129.84, 'duration': 4.3}, {'text': 'and your key rose and all that stuff and', 'start': 131.44, 'duration': 5.13}, {'text': ""you have to just use your queen that's"", 'start': 134.14, 'duration': 4.71}, {'text': 'all you can do you have if she goes down', 'start': 136.57, 'duration': 4.08}, {'text': ""if she's low on health it doesn't matter"", 'start': 138.85, 'duration': 3.9}, {'text': ""you've gotta sacrifice ur right there he"", 'start': 140.65, 'duration': 4.32}, {'text': 'immediately probably wisely uses the', 'start': 142.75, 'duration': 5.37}, {'text': 'ability two reasons that helps one the', 'start': 144.97, 'duration': 4.44}, {'text': 'dragon skills would go down a lot', 'start': 148.12, 'duration': 4.08}, {'text': 'quicker to it puts those archers out', 'start': 149.41, 'duration': 5.01}, {'text': 'there for distraction so just remember', 'start': 152.2, 'duration': 3.81}, {'text': 'that guys when it happens just use your', 'start': 154.42, 'duration': 4.23}, {'text': 'queen take it out right there instead of', 'start': 156.01, 'duration': 3.99}, {'text': 'trying to make the push in there and', 'start': 158.65, 'duration': 2.97}, {'text': 'getting the air defense 2nd out he just', 'start': 160.0, 'duration': 4.74}, {'text': 'sort of goes for it here lava hounds', 'start': 161.62, 'duration': 6.12}, {'text': 'down balloons back end up just in a', 'start': 164.74, 'duration': 4.83}, {'text': 'horseshoe shape across you know half the', 'start': 167.74, 'duration': 3.9}, {'text': 'base starts dropping the rages', 'start': 169.57, 'duration': 4.05}, {'text': 'everything is going goods got one', 'start': 171.64, 'duration': 4.53}, {'text': 'Inferno tower there just sort of rages', 'start': 173.62, 'duration': 4.86}, {'text': 'through it guess the balloons are', 'start': 176.17, 'duration': 4.53}, {'text': ""quickly now they're all bunching up one"", 'start': 178.48, 'duration': 4.5}, {'text': 'air defense left but you know the guys', 'start': 180.7, 'duration': 3.48}, {'text': ""of wizard towers aren't high enough"", 'start': 182.98, 'duration': 4.2}, {'text': ""level on this space to really it's not"", 'start': 184.18, 'duration': 5.1}, {'text': ""at this point it's over because even if"", 'start': 187.18, 'duration': 3.42}, {'text': ""they're bunched up that wizard tower is"", 'start': 189.28, 'duration': 2.79}, {'text': 'not going to get the job done still has', 'start': 190.6, 'duration': 2.94}, {'text': 'one lava hound doing a lot of the', 'start': 192.07, 'duration': 4.38}, {'text': 'tanking actually seeking to lava hounds', 'start': 193.54, 'duration': 5.22}, {'text': 'do other thinking so really I might have', 'start': 196.45, 'duration': 3.99}, {'text': 'brought one too many but you know just a', 'start': 198.76, 'duration': 3.72}, {'text': 'lower level base but wanted to', 'start': 200.44, 'duration': 3.99}, {'text': 'illustrate how to handle that how to', 'start': 202.48, 'duration': 3.39}, {'text': 'handle the Queen just take her to the', 'start': 204.43, 'duration': 4.26}, {'text': 'side use your queen if it prevents you', 'start': 205.87, 'duration': 5.43}, {'text': 'from getting you know using her to go in', 'start': 208.69, 'duration': 4.26}, {'text': 'to take out the enemy queen and maybe', 'start': 211.3, 'duration': 2.88}, {'text': 'getting an air defense you just got to', 'start': 212.95, 'duration': 4.47}, {'text': 'deal with it so there you go Brock just', 'start': 214.18, 'duration': 5.279}, {'text': 'absolutely destroys this space finally', 'start': 217.42, 'duration': 3.69}, {'text': 'the other two a lot of hounds bust up', 'start': 219.459, 'duration': 3.0}, {'text': ""women he's got some extra clean up"", 'start': 221.11, 'duration': 3.15}, {'text': ""troops and they're going to wipe out the"", 'start': 222.459, 'duration': 3.361}, {'text': 'rest of it so really nice attack Brooks', 'start': 224.26, 'duration': 4.58}, {'text': 'really good job handling that dragon', 'start': 225.82, 'duration': 6.56}, {'text': ""alright it's ok let's see is it"", 'start': 228.84, 'duration': 8.23}, {'text': 'pronounce this name ramble am taking on', 'start': 232.38, 'duration': 8.04}, {'text': 'their number 10 all right here you go uh', 'start': 237.07, 'duration': 6.57}, {'text': 'no real true double bomb possibilities', 'start': 240.42, 'duration': 4.98}, {'text': 'here maybe just the one behind the', 'start': 243.64, 'duration': 4.11}, {'text': ""savings but no that's not even a"", 'start': 245.4, 'duration': 4.99}, {'text': 'possibility but I like we did with the', 'start': 247.75, 'duration': 5.82}, {'text': 'drag with the Hogs their sentiment out', 'start': 250.39, 'duration': 5.129}, {'text': 'the defense got the lure and trigger to', 'start': 253.57, 'duration': 4.08}, {'text': ""bomb so that's great multitasking great"", 'start': 255.519, 'duration': 3.661}, {'text': 'usage of your troops are the one thing I', 'start': 257.65, 'duration': 3.72}, {'text': ""didn't like about this is why ramble em"", 'start': 259.18, 'duration': 3.3}, {'text': 'brought the', 'start': 261.37, 'duration': 3.87}, {'text': 'the CC troops over here to this side I', 'start': 262.48, 'duration': 4.5}, {'text': ""don't know doesn't make a lot of sense"", 'start': 265.24, 'duration': 4.23}, {'text': 'to me could it just as easily brought', 'start': 266.98, 'duration': 4.95}, {'text': 'him down her to the bottom and came in', 'start': 269.47, 'duration': 4.56}, {'text': 'from that direction drop the gun for', 'start': 271.93, 'duration': 3.42}, {'text': 'distraction and took it all out and then', 'start': 274.03, 'duration': 3.33}, {'text': ""you'd have had your CC kill squad"", 'start': 275.35, 'duration': 4.68}, {'text': ""backing up your heroes you're all that"", 'start': 277.36, 'duration': 4.17}, {'text': 'stuff instead of over here basically', 'start': 280.03, 'duration': 4.23}, {'text': 'going to die now though which is somehow', 'start': 281.53, 'duration': 4.38}, {'text': 'do make it but you know you lost a lot', 'start': 284.26, 'duration': 3.99}, {'text': 'of wizards and stuff sinem hogs in right', 'start': 285.91, 'duration': 5.07}, {'text': 'here a good job on that trip soon that', 'start': 288.25, 'duration': 4.92}, {'text': 'one over there triggered that bomb hugs', 'start': 290.98, 'duration': 3.3}, {'text': 'are just working their way through got', 'start': 293.17, 'duration': 2.43}, {'text': 'them you gotta heal waiting on him there', 'start': 294.28, 'duration': 3.9}, {'text': ""that's nice Queen went down easily to"", 'start': 295.6, 'duration': 3.9}, {'text': ""the to the king in the goal and they're"", 'start': 298.18, 'duration': 2.52}, {'text': ""probably didn't even need to go in there"", 'start': 299.5, 'duration': 4.68}, {'text': 'with your with your king better safe', 'start': 300.7, 'duration': 5.22}, {'text': 'than sorry I guess but you probably', 'start': 304.18, 'duration': 3.81}, {'text': 'could adjust in a suicide King backed it', 'start': 305.92, 'duration': 3.03}, {'text': 'up with your queen and win there and', 'start': 307.99, 'duration': 3.3}, {'text': 'took it out how just working their way', 'start': 308.95, 'duration': 4.31}, {'text': 'through the base here just easy peasy', 'start': 311.29, 'duration': 4.44}, {'text': 'you know going around keep dropping', 'start': 313.26, 'duration': 4.03}, {'text': 'heels keeping them up again no true', 'start': 315.73, 'duration': 3.39}, {'text': ""double giant bomb threats so you're"", 'start': 317.29, 'duration': 3.18}, {'text': 'going to lose a few spring traps but', 'start': 319.12, 'duration': 3.48}, {'text': 'nothing besides that to really worry', 'start': 320.47, 'duration': 5.64}, {'text': 'about your queen use your queen either I', 'start': 322.6, 'duration': 5.7}, {'text': ""mean yeah she's great for cleanup but"", 'start': 326.11, 'duration': 4.65}, {'text': 'use it either for to help to back up', 'start': 328.3, 'duration': 4.35}, {'text': 'your kill squad and we talking up the CC', 'start': 330.76, 'duration': 4.14}, {'text': ""troops or to back up your king when he's"", 'start': 332.65, 'duration': 4.08}, {'text': 'going in to take out the Queen behind', 'start': 334.9, 'duration': 3.33}, {'text': 'that going she can do a lot of damage', 'start': 336.73, 'duration': 4.5}, {'text': 'without taking any damage of her home', 'start': 338.23, 'duration': 4.74}, {'text': ""because golem and the King's out in"", 'start': 341.23, 'duration': 3.69}, {'text': 'front of her so you utilize her a little', 'start': 342.97, 'duration': 4.77}, {'text': 'bit better than just waiting saving her', 'start': 344.92, 'duration': 4.26}, {'text': 'for cleanup you can do that with it with', 'start': 347.74, 'duration': 4.56}, {'text': 'a wizard basically but Rambo am really', 'start': 349.18, 'duration': 5.25}, {'text': 'nice attack really liked it just wrecked', 'start': 352.3, 'duration': 5.21}, {'text': ""that base let's say this is the one more"", 'start': 354.43, 'duration': 6.57}, {'text': ""serves IG's a lot yes sir Zechs a lot"", 'start': 357.51, 'duration': 8.37}, {'text': ""second on number 19 let's see here boom"", 'start': 361.0, 'duration': 8.52}, {'text': ""alright townhall 8 attack here's what I"", 'start': 365.88, 'duration': 5.35}, {'text': 'liked about this attack right there', 'start': 369.52, 'duration': 3.0}, {'text': 'takes out one with the lightning and', 'start': 371.23, 'duration': 3.57}, {'text': 'people ask me a lot about urban not', 'start': 372.52, 'duration': 4.11}, {'text': ""that's not true people don't ask me a"", 'start': 374.8, 'duration': 3.39}, {'text': 'lot but I hear people say it a lot about', 'start': 376.63, 'duration': 4.17}, {'text': 'how dragon and hog asst is more powerful', 'start': 378.19, 'duration': 5.37}, {'text': 'than dragging blooms not true at all but', 'start': 380.8, 'duration': 5.13}, {'text': ""there are times when its it's good when"", 'start': 383.56, 'duration': 4.94}, {'text': ""it's appropriate or when it at least is"", 'start': 385.93, 'duration': 4.5}, {'text': 'acceptable and this is one of those', 'start': 388.5, 'duration': 3.85}, {'text': 'times watch what serves eggs a lot does', 'start': 390.43, 'duration': 3.93}, {'text': ""here I'm going to try to take out this"", 'start': 392.35, 'duration': 3.97}, {'text': 'second air defense with his CC hogs', 'start': 394.36, 'duration': 5.05}, {'text': 'but smartly goes ahead right there see', 'start': 396.32, 'duration': 4.95}, {'text': ""that giant bomb that's why I say they're"", 'start': 399.41, 'duration': 4.41}, {'text': 'not as good but Sir jigs a lot address', 'start': 401.27, 'duration': 3.87}, {'text': 'that he took it out with his King', 'start': 403.82, 'duration': 4.02}, {'text': 'usually ability the the barbarians ran', 'start': 405.14, 'duration': 4.98}, {'text': ""out and now it's his hogs are safe he"", 'start': 407.84, 'duration': 3.69}, {'text': 'can send them in on that air defense and', 'start': 410.12, 'duration': 3.0}, {'text': ""doesn't have to worry about those extra"", 'start': 411.53, 'duration': 3.66}, {'text': 'traps that could have prevented him from', 'start': 413.12, 'duration': 4.02}, {'text': 'taking their defense out as opposed to', 'start': 415.19, 'duration': 4.5}, {'text': 'just bring them balloons so really nice', 'start': 417.14, 'duration': 4.83}, {'text': 'job there hogs go in do their thing take', 'start': 419.69, 'duration': 3.81}, {'text': ""it out now there's only one air defense"", 'start': 421.97, 'duration': 3.27}, {'text': ""left and obviously he's just going to"", 'start': 423.5, 'duration': 3.27}, {'text': 'make his funnel right up here on the', 'start': 425.24, 'duration': 3.57}, {'text': 'side send them you know funnel them', 'start': 426.77, 'duration': 4.11}, {'text': 'straight into that air defense and once', 'start': 428.81, 'duration': 3.99}, {'text': 'they get taken care of these clan castle', 'start': 430.88, 'duration': 3.66}, {'text': 'troops down here and those high HP', 'start': 432.8, 'duration': 3.21}, {'text': ""storage is taken out they're going to go"", 'start': 434.54, 'duration': 3.72}, {'text': 'right to it last our defense goes down', 'start': 436.01, 'duration': 4.11}, {'text': ""with that many dragons left it's going"", 'start': 438.26, 'duration': 6.05}, {'text': 'to be GG for Charlie over at true blade', 'start': 440.12, 'duration': 6.63}, {'text': 'you know just a real nice attacking', 'start': 444.31, 'duration': 5.38}, {'text': ""again a real thoughtful hey here's what"", 'start': 446.75, 'duration': 4.77}, {'text': ""I'm going to do to to make it okay to"", 'start': 449.69, 'duration': 3.15}, {'text': ""use these hogs I'm going to eliminate"", 'start': 451.52, 'duration': 3.87}, {'text': 'the possibility of traps messing my hogs', 'start': 452.84, 'duration': 5.1}, {'text': 'up so really like to see that thought', 'start': 455.39, 'duration': 3.9}, {'text': 'that went into it as opposed to just', 'start': 457.94, 'duration': 3.09}, {'text': ""saying no I'm going to drop my hogs hope"", 'start': 459.29, 'duration': 3.81}, {'text': 'for the best so good job sir Zechs a lot', 'start': 461.03, 'duration': 5.07}, {'text': ""alright guys that's it you know house of"", 'start': 463.1, 'duration': 5.46}, {'text': 'Zod really cool clan got some exposure', 'start': 466.1, 'duration': 4.44}, {'text': 'as far as the podcast and all that so', 'start': 468.56, 'duration': 3.18}, {'text': ""check them out if you're looking for a"", 'start': 470.54, 'duration': 3.42}, {'text': ""war clan these guys could be what you're"", 'start': 471.74, 'duration': 3.69}, {'text': 'looking for hope you guys enjoyed it', 'start': 473.96, 'duration': 3.33}, {'text': 'till next time Jake from what knife', 'start': 475.43, 'duration': 5.87}, {'text': 'reminding you guys to suck less', 'start': 477.29, 'duration': 4.01}]"
tWkZ,zRXzlq2bUK4,[3],
nXkZ,j2U0s6x8i7o,"[157, 407]",
